Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Middle East & North Africa (excluding high income),MNA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.117066055,2.254975296,1.780909684,1.883904364,1.816389477,1.87253838,1.936745166,2.130347501,1.877988099,1.841848906,1.726418677,1.53736606,1.430138802,1.30507381,1.170641876,1.228865782,1.342611501,1.236813605,1.194409359,0.940186138,0.880282168,0.877933748,0.821902518,0.716456987,0.683480009,0.750615431,0.691761652,0.70759592,0.649542151,0.579634795,0.614863149,0.602303035,0.704943704,0.668823366,0.793012098,0.808780088,0.789118786,0.495245072,0.522941678,0.634417107,0.661571175,0.734444187,0.946139469,0.860316002,,,,,
Montenegro,MNE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67031145,16.70410244,17.08124633,13.7116543,19.12658922,16.05744162,11.82251682,13.53756226,15.04544826,12.95729602,,,,,
Mongolia,MNG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131045563,0.259410425,,,,,
Northern Mariana Islands,MNP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.279344191,0.270721269,0.24161802,0.852073168,0.67202788,0.797780196,0.800434085,1.06164982,0.55864086,0.385204837,0.074799098,0.333318227,0.313053833,0.328115806,0.50653644,0.236146061,0.24820556,0.231672387,0.400584935,0.450580105,0.697385672,0.764218231,0.859288795,0.825292266,0.886037546,0.837633206,0.987979501,1.179906847,1.300745632,2.477817027,5.501944622,5.461823248,7.422182253,8.983893035,9.181417617,9.086128488,8.712897116,9.216018484,8.531990269,8.478807653,8.407674124,8.901022235,8.667001875,9.170196735,,,,,
Mauritania,MRT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.180054337,1.57625908,1.676174824,0.871744579,1.203127732,1.134259925,1.101489847,0.657607693,1.141538129,1.655610706,1.209785193,1.964515275,0.704695237,1.27868755,2.237085862,1.874547959,2.269616917,1.603906071,2.157555087,0.985877,0.864872607,1.223177038,1.078016573,0.801913959,1.332525049,1.018150493,0.878255513,0.931090109,0.254183493,0.733999774,0.516856613,0.63173415,0.826330925,0.839287635,0.759607486,0.47848648,0.518541737,0.654888261,0.776655874,0.620162355,0.369047081,0.570343682,0.70282267,0.804578466,,,,,
Malawi,MWI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.486121427,1.619881762,1.569913959,1.260992656,1.19743157,1.040241478,0.836726702,0.758148577,0.789420466,1.009403165,1.049933599,0.99669098,0.99537868,1.904283638,2.064795784,2.011103082,2.39581967,2.635124862,2.218696032,1.361578867,1.186579549,1.110987577,1.070295615,1.531344177,1.336392193,0.996276403,0.658994183,0.865094794,1.295858839,1.082941217,1.091851136,0.804749761,0.72204783,0.776960829,0.663562344,0.789342074,0.706817748,0.805482309,0.739097656,0.674423608,0.742472354,0.90584822,0.971156809,1.180687725,,,,,
North America,NAC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.011993198,2.052453313,2.106118786,2.005349865,2.072216068,2.127496134,2.138065651,2.258473996,2.278870802,2.432012624,2.483368758,2.823656647,3.144563107,3.651043221,4.432670634,5.370281759,5.354750749,5.877560476,6.418265953,6.253093413,6.50825817,7.063097937,7.6495297,8.143282836,8.447388566,9.22037263,9.910319431,9.950252805,10.38378404,10.52468577,10.46701217,11.09054375,10.78105896,10.7418331,10.98730245,11.31737816,11.20419865,10.39494488,10.56886699,11.07344608,10.98877642,10.93403831,11.2310112,11.01732182,11.19808781,11.1895105,11.48466216,11.43986913,11.82789956,12.35304807,12.10869419,12.35589404,12.32199131,12.5956919,12.57903258,12.75078643,,,,
Namibia,NAM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13589552,17.42302128,14.99017414,11.71981287,13.76306192,14.02933806,13.32660396,14.6340739,15.81780632,15.71474738,14.0912358,15.93022934,16.1454845,19.32217339,19.06511281,19.29550293,19.83901153,17.57043746,18.13959235,18.02713118,18.53852875,18.68085245,17.94864282,17.78533229,,,,,
New Caledonia,NCL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.009922455,0.00967544,0.009247724,0.013248393,0.012496615,0.011577232,0,0,0.011995743,0.011918414,,,,,
Nigeria,NGA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.407975443,0.362337207,0.445163384,0.461928104,0.533708326,0.615924047,0.58097276,0.446561833,0.609540428,0.489857166,0.402582198,0.396829706,0.310377781,0.415393245,0.465603475,0.541724866,0.473610499,0.561356322,0.560276853,0.332082199,0.428908722,0.4223086,0.44926402,0.412054293,0.38194619,0.343116845,0.33227272,0.350200465,0.339999626,0.330130146,0.326005624,0.450422877,0.411349671,0.451504156,0.462855278,0.331593199,0.41280721,0.377140182,0.31666386,0.361652785,0.34606369,0.319375888,0.277955772,0.274463996,,,,,
Nicaragua,NIC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.433890172,2.543644546,2.364593207,2.477379998,2.388514163,2.393618704,1.334636932,1.662436722,2.675891576,2.880191613,2.700766835,2.267109544,4.716914331,13.74851511,14.57359493,12.87792648,12.08018151,10.65934507,18.88859336,2.507194599,2.316476734,1.938030464,2.279372515,1.814773173,1.662720205,1.612114014,1.466372606,0.911157097,1.185154777,0.75702474,0.854361967,1.070084475,1.154391726,1.123460111,1.364800125,1.24575663,1.187892641,1.858062776,1.507439347,2.034707114,1.925012931,2.510744741,3.181471548,3.341749188,,,,,
Netherlands,NLD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0,0,0,0,0,0,0,0.018838689,0.189560688,0.195331945,0.207488914,0.14549316,0.465734749,1.400654849,1.472558217,1.544568969,1.530113603,1.627669863,1.330346701,1.700529268,1.567220773,1.874625601,1.65401468,1.616500568,1.6760787,1.746947135,1.440621516,1.506137126,1.64165422,1.631609338,1.502018662,1.71838683,1.77950084,1.787848087,1.714564956,1.731579348,1.264851041,1.765455088,1.836295696,1.88524891,1.84283343,1.821990345,1.829812388,1.800227528,1.926288966,1.900576334,2.225196827,2.374865559,2.483500859,2.22768003,2.667398609,2.683527338,2.515087869,3.126544701,3.373804806,,,,
Norway,NOR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,39.33606662,41.45994501,43.76554285,42.71943179,44.45334016,44.97847726,41.21524073,43.01662121,44.43807608,40.1514162,37.53171972,40.81482726,42.07751155,43.85189131,46.16342433,45.44649415,44.16997356,37.73118674,39.21814544,41.92900875,39.1817232,44.10888221,45.35600257,49.72235537,47.08476071,44.03422781,39.51494915,42.01746396,46.16734029,48.33177898,39.47536221,39.13073512,38.6441771,36.84939396,37.92657031,37.93937998,38.81165402,37.03932771,37.37190033,35.62609852,36.07404942,35.89868809,37.64305313,32.73450098,34.95878463,35.54054781,33.95327308,34.3867617,29.96451326,28.73333649,27.80362323,32.18322175,31.88849573,29.17173918,32.27579346,31.31793142,,,,
Nepal,NPL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.157529569,0.192205257,0.179869676,0.208961026,0.160230772,0.270688029,0.284424555,0.306260393,0.329263558,0.382703922,0.45035299,0.575325269,0.621637349,0.650631668,0.720667327,0.88177963,0.894450115,0.880262964,1.10523474,0.940805622,0.988226129,0.972593432,0.988960859,1.072185936,1.20949324,1.296047395,1.318307339,1.400799655,1.569649871,1.70270995,1.852051822,2.011958023,2.144487323,2.323785613,2.372974204,2.597440867,2.713235918,2.595074322,2.847693983,3.002815877,3.48110922,4.309270291,5.255746854,5.243247972,,,,,
Nauru,NRU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,20.72053168,22.67241056,28.96379031,31.09535501,31.41658581,32.33535953,32.37296015,30.87603275,31.58604565,30.77360901,30.01237517,32.3370001,30.37205127,29.17315468,26.77116751,30.05259135,25.99183288,23.8604835,25.77902518,28.85552402,29.45550048,29.5536003,26.63656892,27.93455847,26.62658917,23.88105742,25.63721739,25.78817218,25.77918963,27.98443816,16.25098754,15.61641918,14.24544216,14.79177384,15.56508992,15.94778753,15.00951221,13.1886291,14.45294091,13.13494312,13.27485227,12.12963539,13.61789894,13.27277657,14.60022189,13.66682213,13.93641353,14.05906447,13.38479945,14.67117079,14.53784789,14.83694854,13.17410721,13.42529218,13.51684603,13.98760974,,,,
OECD members,OED,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.727827716,2.800560097,2.764664127,2.773203192,2.778783659,2.981818105,3.07481133,3.054320351,3.051864645,3.066422783,2.986153445,3.168644539,3.4219108,3.590161429,4.251424305,5.043368052,5.004080393,5.52516282,6.034465663,6.115883711,6.55088302,7.504896649,8.117713928,8.917108213,9.744256005,10.84083017,11.52516933,11.78918876,12.17840867,12.3266313,12.09447292,12.54620311,12.52750292,12.816407,12.87262308,13.16126377,13.16315234,12.89814218,13.1133635,13.3110194,13.2307421,13.34223187,13.3720219,12.99691881,13.27651792,13.31111122,13.43665893,13.01741026,13.3165717,13.81536028,13.67277184,13.13424512,12.70068732,12.92255872,13.22603809,13.35408278,,,,
Oman,OMN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Other small states,OSS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,27.87227203,30.24330924,30.78264333,30.28998075,31.83258339,30.40889937,31.23877892,33.75934198,34.48371373,42.95602262,45.65385238,7.565794075,7.86854037,7.03616935,6.790061073,7.0143416,7.118557043,7.622380109,7.797243568,7.792503098,7.811449158,8.041418297,7.855353019,8.206830034,7.776748056,7.635918789,7.359220504,7.488368594,7.387680809,7.36047411,2.552125649,2.865214409,3.043474431,3.068824238,3.007666138,3.230658828,3.087409399,2.994710588,3.176250524,3.381015833,3.512207895,3.485039481,3.444227558,3.269349825,3.255865485,3.549861055,3.366630629,3.419795186,3.835045643,3.964466137,3.644903974,3.469530868,3.368712443,3.256677296,3.10914882,19.70000415,,,,
Pakistan,PAK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.016064092,1.96370156,2.470276776,2.445960054,2.616948442,3.042768394,2.588196056,3.131732164,3.110935231,3.028816008,3.077727997,3.083895749,3.497351017,3.87593238,3.542005139,3.858306038,3.89867253,3.866441931,3.576721393,2.770159628,2.97804984,3.2207271,2.768719357,3.09683054,2.978908952,2.470774973,2.521002593,2.287146388,2.008988658,2.45899534,2.665602215,2.719393274,3.060922902,3.132435937,3.358302461,3.305360526,3.211555124,2.733885061,3.148806653,3.679130563,3.918008126,3.73650054,4.00054033,4.032139406,,,,,
Panama,PAN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.431053745,0.382818948,0.431144435,0.455594527,0.498368535,0.708473868,1.773384597,3.816173902,3.981768438,5.869671265,7.606970957,5.591921247,4.223863159,7.942949821,10.63534884,11.37102564,10.31399636,11.98382588,12.62146833,9.848766365,8.488508301,7.027016705,8.345828821,8.309409063,8.490094783,9.441561996,9.171967588,5.790814475,8.27614052,8.899435149,5.665397944,8.58856013,7.078244227,9.921420782,9.01656641,8.145633337,8.581202779,9.503467179,8.247811178,8.437985841,7.594127994,9.552071065,9.349303859,8.856580595,,,,,
Peru,PER,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,4.038030642,4.177393272,4.312134377,4.458168396,4.540406949,4.737230061,4.754648572,5.034300064,5.468782315,5.355064607,6.070652366,6.261389078,6.575082903,6.8895629,7.62613983,8.02877128,8.455536865,8.237622838,8.997279514,7.894709328,9.045798666,7.184572135,8.202548825,8.321079885,8.002535085,8.249511492,8.551968168,9.276073194,9.253394131,10.33045864,11.72853403,11.95304237,12.54703962,10.82917322,10.5676865,11.82074736,10.58919508,9.867310566,9.631973211,8.854790339,9.155723185,8.173764262,8.431710798,7.182319264,,,,,
Philippines,PHL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0.939154222,1.178793313,1.059818628,1.25571964,0.947665342,1.203223719,3.704373572,9.317299231,11.99359607,14.56194836,15.29043722,19.22976234,19.84162708,18.73447775,17.50334601,17.90270956,18.56348366,2.78262403,2.727285982,2.321777642,2.450942992,2.634733222,2.505975321,2.670830329,2.537065426,2.622245722,3.380500714,3.371539638,3.278311847,3.050230417,3.155146885,3.296251469,3.235128363,3.669149095,3.375896598,3.578705094,3.735178856,3.091876914,3.387296349,3.325082936,3.09709334,2.90636149,,,,,
Palau,PLW,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.100326004,0.091525573,0.108225471,0.091316509,0.095854128,0.117360733,0.113610259,0.117003474,0.116856689,0.087772023,0.182854991,0.156675992,0.145162756,0.134818381,0.188007141,0.166080217,0.130392692,0.149201332,0.137558573,0.123660965,0.159543497,0.157750615,0.107329174,0.117544641,0.102162507,0.127725149,0.102664136,0.10726212,0.116576741,0.111839877,0.093595518,0.086180053,0.091527292,0.084735657,0.105450762,0.117886011,0.12208984,0.127710854,0.161568099,0.156915078,0.167110529,0.184731753,0.190393292,0.15309036,0.195655119,0.211845175,0.206197216,0.247592835,0.281600793,0.329457234,0.396984831,0.493520981,0.624527723,0.748831705,0.932936674,1.143024039,,,,
Pre-demographic dividend,PRE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.906540352,1.112209737,1.157683205,1.453049839,1.536082483,1.579572895,1.680710585,1.559617793,1.697890275,1.669498784,1.714464902,1.737514176,1.602468542,1.589943636,1.71495532,1.897501708,1.862486825,1.857436896,1.849730131,1.193962397,1.189131924,1.121420048,1.096764833,1.012082514,1.016654878,0.992709047,0.918539169,0.978629658,0.96476951,1.047147007,1.169042652,1.243019496,1.340141277,1.370993969,1.509636779,1.528260843,1.524928662,1.446607497,1.394578926,1.511334316,1.458806178,1.49795542,1.508421381,1.347186161,,,,,
Puerto Rico,PRI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,4.057792325,3.977143631,3.959568958,3.853341553,3.786315247,3.624181792,3.494163961,3.304814691,3.137008489,3.002360522,2.968024996,2.882999262,2.820863114,2.793203186,2.938403692,3.157180455,3.429132776,3.713964931,3.72810971,3.43443579,3.460436192,3.478893856,3.542651569,3.990682279,4.320354302,4.289864215,3.821052995,3.840162398,3.631401472,3.323889704,3.343425601,3.487310302,3.759514973,3.918220978,3.954661686,3.762629163,4.661077828,4.480984719,4.031820435,4.55360633,6.057894924,6.08377123,8.231453391,7.011445517,,,,,
Portugal,PRT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.985334846,9.0588612,9.296964264,9.710582461,9.881204012,8.616632811,11.24617123,10.91576792,10.15644367,10.68560025,8.661778599,8.455013645,9.474262067,9.13444417,9.328397969,7.171068875,5.044173676,10.72211615,10.61025521,9.999673355,6.91138397,4.35319502,5.365454824,6.200451526,7.549957695,8.416299456,6.052340667,6.329467258,8.091627464,3.235320534,3.960558592,3.907570382,1.979263271,3.535953618,4.422171317,3.184438846,5.683979115,5.122084406,4.393830459,2.312438868,3.739124161,4.480509941,2.66018455,5.357341141,3.752100926,2.340783375,4.919638776,5.317964948,4.993968941,5.811819151,9.098383883,7.869784654,7.18865471,10.0140348,10.70459334,8.044254645,,,,
Paraguay,PRY,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.030634033,1.176262744,1.709427587,2.522568199,3.069032192,2.908225019,1.77644659,1.12151754,1.979173686,2.718622086,2.863618476,2.616589316,3.108087888,3.984638236,15.33981262,43.27548747,58.64794131,59.04124667,66.07534808,5.53633019,5.847790409,6.396788654,7.197488633,7.55834207,7.811590387,7.842131404,7.689202463,8.012998098,8.925411405,9.959508661,9.880036259,9.755316764,9.359795967,9.52715668,10.2952783,10.82978217,11.34813626,11.59645799,12.35848222,12.28851509,13.35179525,14.14956031,15.69647511,16.29643801,,,,,
West Bank and Gaza,PSE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.813639545,2.891042232,2.854967235,2.856201112,2.862930513,3.069582413,3.165821749,3.143494444,3.13745203,3.153433209,3.062536127,3.239884726,3.502432378,3.679532221,4.368224827,5.228924733,5.194268865,5.753999231,6.311302442,6.380187903,6.854715906,7.859533971,8.544700846,9.395086181,10.24394901,11.40308897,12.09201163,12.36509034,12.75180999,12.89938447,12.35005088,12.81542824,12.86412634,13.25130773,13.37846699,13.67399642,13.78921158,13.54150946,13.76530223,13.93129981,13.86855174,13.98088845,14.00526165,13.61162426,13.91001304,14.01298688,14.19577234,13.7875645,14.0776816,14.66303534,14.48041401,13.94825784,13.53600092,13.74444639,14.09737166,14.2249255,,,,
French Polynesia,PYF,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Romania,ROU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.917610006,1.434071494,1.356841024,1.51657381,1.554096144,1.246931907,1.350422725,1.423436023,1.531523161,1.66614881,1.691634541,1.573926016,1.322229219,1.504845307,1.683599397,1.394116886,1.387394313,1.816643154,1.700244374,1.32943188,1.962696105,1.643104594,1.58233213,1.617606827,1.890020121,2.595465187,5.391495061,6.076055977,6.65802123,6.235893781,6.217639157,6.163831747,5.241399752,6.29034895,6.741522169,6.298315418,7.394872659,9.850241233,11.34792604,12.09702931,11.31258832,11.30084434,13.37811407,14.51546249,,,,,
Russian Federation,RUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800057082,4.896859788,5.359963285,5.648734608,5.599781262,5.828980367,6.053003881,6.337261214,6.34928401,6.863340868,7.1405783,7.419944545,7.539975653,7.566574383,7.506500862,7.58426065,7.65865391,7.823497212,7.662852712,8.248785282,7.96530687,7.6665062,7.640389247,7.726230002,8.15652486,,,,,
Rwanda,RWA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.734491913,1.648328775,1.904919097,1.782633338,2.037540074,2.151595484,2.069124901,2.5120298,2.373318881,2.36538476,2.388077564,2.174871267,2.353259523,2.520613576,2.384489375,2.43257276,2.198434737,2.439994161,2.350637715,2.052761772,1.992244624,2.009947825,1.862829154,2.06652592,1.936938577,1.815265387,1.89039249,2.019669592,1.8981219,1.986527075,2.09671926,2.011973015,2.083782843,2.096979838,2.267457922,2.416994429,2.345918437,2.071813029,2.094813629,2.438870719,2.750160569,2.572838236,2.812042708,2.741659095,,,,,
Saudi Arabia,SAU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29E-05,4.47E-05,4.03E-05,,,,,
Sudan,SDN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.299808177,0.439019505,0.498533804,0.536112059,0.577019579,0.648816456,0.591791957,0.599296163,0.647967993,0.588060549,0.599732066,0.614850174,0.616403616,0.658013664,0.669387786,0.780742219,0.817713134,0.763617592,0.766534595,0.644122982,0.629688907,0.688756351,0.675615364,0.576500159,0.502770428,0.509334998,0.451995125,0.481531258,0.621517615,0.641110569,0.509649242,0.526204113,0.489402634,0.466133132,0.572235296,0.560112224,0.611137411,0.618783645,1.319902229,2.565084067,2.641849439,3.206193175,3.752617677,4.365390489,,,,,
Senegal,SEN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007173087,0.006636484,0.453764654,0.677406743,0.595562915,0.56164237,0.530266129,0.413260122,0.427367022,0.44916505,0.475314486,0.459692064,0.520060806,0.626300363,0.609516756,,,,,
Singapore,SGP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052308664,0.128408025,0.11463773,0.094274784,0.078157979,0.091937096,0.087837099,0.078798723,0.088598484,0.098986692,0.097325332,0.160572768,0.162589466,0.141055209,0.112077903,0.17701922,0.165193582,0.181734504,0.171183046,0.204186388,0.186691987,0.187056641,0.198670671,0.198830885,0.192789212,,,,,
Solomon Islands,SLB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.56231268,2.029460601,2.137409053,2.387811352,7.402453518,18.16966157,17.94368988,20.09767511,17.99436567,20.02096902,26.8991738,28.66403355,23.90645767,23.90745613,17.66122708,18.71360347,18.53662545,20.29450233,20.62037585,5.931242499,4.525694351,4.720336171,4.63122925,4.121156067,4.121875718,5.33318834,4.072187721,4.076461742,4.910902457,4.472632492,3.985727974,3.986232634,4.337295351,4.153496595,4.667614112,4.680498871,5.225817518,5.693641015,5.266589209,6.131214062,6.037135534,5.941299375,6.588373963,6.309293525,,,,,
San Marino,SMR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.263807186,4.531408682,5.127510346,4.750829312,5.356122009,5.567135989,5.715749789,4.645053584,4.675406059,7.149552752,6.010886244,5.86313829,5.269801415,4.040226569,3.994471571,4.530795151,3.97963138,3.782444594,3.654765974,4.283619991,4.859941176,3.429003345,4.169129755,4.076513905,5.654914974,,,,,
Sub-Saharan Africa (excluding high income),SSA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.834580464,1.076175117,1.105026261,1.342560465,1.392344307,1.483723867,1.564305915,1.41547115,1.512421379,1.414292282,1.421974692,1.352616136,1.181377707,1.534442587,1.800313093,2.304495532,1.872028903,2.385167064,2.490355914,1.780261703,1.873179401,1.887667255,1.629376879,1.792509031,1.91210305,1.947813378,1.965665452,1.951942412,1.889350754,1.985436374,1.850359255,1.984131499,2.010074779,2.02901095,1.897254652,1.865357082,1.849174156,1.914306509,1.895935164,1.924405691,1.994804034,1.942018298,2.057926812,1.940030085,,,,,
South Sudan,SSD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710853,0.025400576,0.024563288,,,,,
